Frame         Time          Elec          VdW           Nonbond       Total         
0             0             -0.1024       -0.0002       -0.1026       -0.1026       
1             1             +1.0138       -0.0202       +0.9936       +0.9936       
2             2             +0.5621       -0.0223       +0.5398       +0.5398       
3             3             +0.0302       -0.0016       +0.0286       +0.0286       
4             4             +0.0992       -0.0168       +0.0824       +0.0824       
5             5             -0.4788       -0.0009       -0.4797       -0.4797       
6             6             -0.1754       -0.0007       -0.1761       -0.1761       
7             7             -0.3129       -0.0007       -0.3136       -0.3136       
8             8             -0.0509       -0.0043       -0.0552       -0.0552       
9             9             -0.0198       -0.0115       -0.0313       -0.0313       
10            10            +0.0029       -0.0112       -0.0083       -0.0083       
11            11            -0.068        -0.0031       -0.0711       -0.0711       
12            12            -0.0147       -0.0091       -0.0238       -0.0238       
13            13            +0.0245       -0.0104       +0.0141       +0.0141       
14            14            -0.1649       -0.0027       -0.1676       -0.1676       
15            15            -0.0663       -0.0025       -0.0688       -0.0688       
16            16            -0.1278       -0.0007       -0.1285       -0.1285       
17            17            -0.1203       -0.0009       -0.1212       -0.1212       
18            18            -0.1539       -0.0006       -0.1545       -0.1545       
19            19            -0.2969       -0.0038       -0.3007       -0.3007       
20            20            -0.0166       -0            -0.0166       -0.0166       
21            21            +0.0109       -0            +0.0109       +0.0109       
22            22            +0.0091       -0            +0.0091       +0.0091       
23            23            +0.0002       -0            +0.0002       +0.0002       
24            24            +0            +0            +0            +0            
25            25            +0            +0            +0            +0            
26            26            -0.0069       -0            -0.0069       -0.0069       
27            27            -0.0947       -0.0001       -0.0948       -0.0948       
28            28            -0.1068       -0.0001       -0.1069       -0.1069       
29            29            -0.1119       -0.0004       -0.1123       -0.1123       
30            30            -0.1081       -0.0005       -0.1086       -0.1086       
31            31            -0.1698       -0.0006       -0.1704       -0.1704       
32            32            -0.1717       -0.0011       -0.1728       -0.1728       
33            33            -0.116        -0.0004       -0.1164       -0.1164       
34            34            -0.1043       -0.0063       -0.1106       -0.1106       
35            35            -0.0516       -0.0041       -0.0557       -0.0557       
36            36            -0.0506       -0.0101       -0.0607       -0.0607       
37            37            +0.102        -0.0101       +0.0919       +0.0919       
38            38            -0.1713       -0.0023       -0.1736       -0.1736       
39            39            -0.1639       -0.0013       -0.1652       -0.1652       
40            40            -0.2004       -0.0038       -0.2042       -0.2042       
41            41            +0.0029       -0.0018       +0.0011       +0.0011       
42            42            -0.3416       -0.0047       -0.3463       -0.3463       
43            43            -0.2563       -0.0045       -0.2608       -0.2608       
44            44            -0.0922       -0.0057       -0.0979       -0.0979       
45            45            -0.4809       -0.003        -0.4839       -0.4839       
46            46            -0.0504       -0.0072       -0.0576       -0.0576       
47            47            -0.1184       -0.0024       -0.1208       -0.1208       
48            48            -0.0155       -0.0064       -0.0219       -0.0219       
49            49            -0.0652       -0.0011       -0.0663       -0.0663       
50            50            -0.1204       -0.0085       -0.1289       -0.1289       
